id,妻の回答,子の回答,回答子,就学状況,妻就業,q1,q1.1,q2,q3,q4,q5,q6,q7a,q7b,q7c,q7d,q7e,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q8_11,q8_12,q8_13,q8_14,q8_n,q9_1,q9_2,q9_3,q9_4,q9_5,q9_6,q9_7,q9_8,q9_9,q9_10,q9_11,q9_12,q9_13,q9_14,q9_15,q9_16,q9_17,q9_18,q9_n,q10,q10.1,q10.2,q11,q11.1,q11.2,q11.3,q11.4,q11.5,q11.6,q11.7,q11.8,q11.9,q11.10,q11.11,q12,q12.1,q12.2,q12.3,q12.4,q13,q14a,q14b,q15,q16,q17,q18,q19,q20,q20.1,q21,q22,q23,q24,q25,q25.1,q25.2,q26,q27,q27.1,q28,q29,q30,q30.1,q30.2,q31,q31.1,q31.2,q32,q32.1,q33,q34a,q34b,q34c,q34d,q35a,q35b,q35c,q35d,q36,q37a,q37b,q37c,q37d,q37e,q38a,q38b,q38c1,q38c2,q38c3,q38d1,q38d2,q38d3,q39a,q39b,q40a,q40b,q41a,q41b,q41c,q41d,q42a_1,q42a_2,q42a_3,q42a_4,q42a_5,q42a_6,q42a_7,q42a_8,q42a_9,q42a_n,q42b_1,q42b_2,q42b_3,q42b_4,q42b_5,q42b_6,q42b_7,q42b_8,q42b_9,q42b_n,q42c_1,q42c_2,q42c_3,q42c_4,q42c_5,q42c_6,q42c_7,q42c_8,q42c_9,q42c_n,q42d_1,q42d_2,q42d_3,q42d_4,q42d_5,q42d_6,q42d_7,q42d_8,q42d_9,q42d_n,q42e_1,q42e_2,q42e_3,q42e_4,q42e_5,q42e_6,q42e_7,q42e_8,q42e_9,q42e_n,q42f_1,q42f_2,q42f_3,q42f_4,q42f_5,q42f_6,q42f_7,q42f_8,q42f_9,q42f_n,q43a,q43b,q43c,q43d,q43e,q43f,q43g,q44,q45,q46a,q46b,q46c,q46d,q46e,q46f,q46g,q46h,q46i,q46j,q46k,q47a,q47b,q47c,q47d,q47e,q47f,q47g,q47h,q47i,q47j,q48,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q49_n,q49.1,q49.2,q49.3,q49.4,q49.5,q50,q51,q51.1_1,q51.1_2,q51.1_3,q51.1_4,q51.1_5,q51.1_6,q51.1_7,q51.1_8,q51.1_9,q51.1_10,q51.1_11,q51.1_12,q51.1_13,q51.1_n,q52,q52.1,q53,q54,q55a,q55b,q55c,q55d,q55e,q55f,q55g,q56,q57.1a,q57.1b,q57.1c,q57.1d,q57.1e,q57.2a,q57.2b,q57.2c,q57.2d,q57.2e,q57.2f,q57.2g,q57.2h,q58,q59,q60_1,q60_2,q60_3,q60_4,q60_n
8110,1,1,1,3,5,3,7,3,7,1,5,3,7,7,7,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1,10,3,1,2,10, , , , , ,1,3, , , , , ,4,3,3,4,9,9,9,1,4, ,3,3,1,1,2, ,1,2,3, ,1,4,1,4,0,1,4,0,4, ,1,3,5,3,5,3,5,3,5,2,6,6,6,6,6,3,2,0,1,1,0,2,2,1,4,3,3,4,5,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,2,4,4,4,4,2,1,1,1,1,1,1,4,4,1,1,2,2,2,3,3,2,2,2,2,1,4,0,0,0,0,0,1,0, , , , , ,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4, ,1,2,3,2,4,1,1,3,2,3,6,7,6,7,3,6,6,6,7,7,5,5,3,3,7,0,0,0,1,0
8112,1, , , ,5,3,9,1,8,6,5,3,7,7,7,7,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,2, , , , , , , , , , , , ,11,1,1,2,3,3,4,3,2,9,8,9,9,2, ,4,4,1,1,1,1, ,5,2,2,4,4,1,2,3,1,4,3,1,1,1,3,5,3,5,2,2,2,5,1,5,4,5,5,4,0,0,0,0,0,0,0,0,9,9,4,1,7,3,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,4,2,1,1,1,1,2,1,1,1,2,2,3,4,1,2,1,1,1,2,2,1,3,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1,0,0,0,0
8113,1,1,1,5,3,3,4,2,7,1,8,1,1,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,11,1,2,2,10, , , , , ,1,3, , , , , ,4,3,1,4,9,9,1,0,2, ,4,5,1,1,1,5, ,10,4, ,1,1,5,4,0,1,4,0,4, ,1,5,5,5,5,5,5,5,5,3,6,6,6,6,6,10,0,3,7,0,0,0,0,1,1,3,4,3,7,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,1,4,3,2,1,2,4,1,1,1,1,1,1,4,4,4,1,1,1,4,1,2,1,1,2,2,1,1,4,0,0,0,0,0,1,0, , , , , ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4, ,1,4,4,4,4,1,1,4,2,6,3,6,6,6,6,3,6,6,6,7,6,6,6,5,1,0,0,0,1,0
8114,1, , , ,8,3,7,4,6,3,2,4,4,7,7,7,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2, , , , , , , , , , , , ,11,1,1,2,1,4,1,1,4,3,8,9,5,1,5,4,4,1,1,2, ,1,5,4, ,3,3,1,4,2,1,1,7,1,1,2,1,5,5,5,1,5,5,5,5,5,3,5,5,3,10,10,3,3,3,2,1,2,3,1,1,1,4,4,4,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,3,1,1,1,1,2,1,1,2,1,1,1,2,3,1,2,1,1,1,2,3,3,2,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,0,0,0
8116,1,1,1,3,1,3,9,1,7,2,1,4,7,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2, , , , , , , , , , , , ,2,3,3,2,1,2,3,1,3,10,10,9,0,4, ,4,4,1,3,2, ,1,7,2,1,1,4,1,3,6,1,4,4,1,1,1,2,5,3,4,2,5,3,4,5,6,6,5,6,4,0,10,10,0,0,2,0,0,1,1,1,1,2,3,7,7,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,4,4,2,2,1,3,1,1,1,1,1,1,1,4,4,1,3,2,1,1,3,3,2,2,3,2,2,3,0,0,0,0,0,1,0, , , , , ,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,5,3,2,4,3,3,1,1,2,4,4,2,4,2,2,2,1,4,7,1,2,2,2,7,0,0,0,1,0
8120,1,1,1,5,5,3,2,3,6,2,8,1,4,7,5,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,2, , , , , , , , , , , , ,2,1,1,2,1,3,1,1,4,9,5,9,4,4, ,2,2,1,1,1,1, ,5,2,3,1,3,3,4,0,5,4,1,5, ,2,5,5,5,2,5,5,5,2,5,6,6,6,6,6,20,0,1,1,1,4,2,1,1,1,1,1,4,5,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,4,4,3,2,2,3,3,3,2,2,3,2,2,3,4,3,3,2,3,3,2,3,2,3,3,2,3,2,0,0,0,0,0,1,0, , , , , ,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5, ,1,5,3,3,3,4,4,4,2,2,3,9,5,6,4,4,3,3,6,6,6,6,5,2,4,0,0,0,1,0
8122,1, , , ,2,6,6,4,6,2,1,2,1,7,7,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,6,2,3,2,10, , , , , ,1,1, , , , , ,4,4,1,4,5,5,3,3,4, ,4,2,1,4,2, ,1,5,4, ,1,4,1,1,7,1,1,7,2,1,2,2,5,5,5,1,5,5,5,5,4,3,4,1,1,0,0,3,2,0,0,4,0,1,1,2,2,3,3,4,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,2,2,1,2,3,4,2,2,3,1,1,1,3,3,2,1,3,1,2,3,3,2,3,3,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,0,1,0,0,0
8203,1, , , ,5,3,6,4,6,1,5,3,7,7,7,7,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,3,1,2,2,10, , , , , ,3,3, , , , , ,4,3,3,4,8,8,9,0,2, ,5,5,3,3,1,2, ,0,4, ,1,4,6, , ,1,4,0,3,3,2,2,5,2,4,2,5,4,4,3,6,6,6,6,6,7,0,2,5,0,0,4,0,1,1,2,4,3,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,2,3,3,3,5,3,2,3,3,1,1,2,2,3,3,2,2,2,3,2,4,4,4,2,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,1,0,0,0,0
8204,1,1,1,5,5,3,7,4,5,3,2,4,7,7,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,2,10, , , , , ,2,1, , , , , ,3,2,2,3,7,7,9,2,4, ,2,1,1,1,1,2, ,10,4, ,1,1,5,9,0,1,1,4,1,1,1,5,5,5,5,5,5,5,5,2,6,6,6,6,6,0,0,0,0,0,0,0,0,3,4,2,4,4,7,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,0,0,0,0,0,0,3000, , , , ,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,2,1,5,4,4,2,3,4,1,1,2,5,5,4,7,7,5,1,5,7,7,7,4,7,2,6,1,0,0,0,0
8206,1,1,1,4,4,3,7,1,7,5,6,2,2,7,7,7,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,1,2,2,1,2,10, , , , , ,1,2, , , , , ,2,3,2,2,9,9,9,3,4, ,4,2,1,4,2, ,1,5,4, ,1,5,1,4,1,1,4,3,2,3,2,4,5,5,5,4,5,5,5,5,6,6,6,6,6,3,0,0,1,1,0,0,1,3,4,3,3,5,5,3,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,3,3,2,2,4,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,4,0,0,0,0,0,1,0, , , , , ,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,5,4,2,4,3,4,3,2,2,5,7,5,7,5,5,5,5,7,7,6,5,4,2,3,0,0,0,1,0
8209,1,1,1,5,1,3,8,5,8,1,3,4,7,7,7,7,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,2, , , , , , , , , , , , ,9,3,2,3,3,6,3,3,5,10,10,2,2,2, ,2,6,1,3,1,1, ,3,4, ,2,1,1,3,5,1,1,7,3,9,2,5,5,5,5,5,5,5,2,5,6,6,6,6,4,0,0,0,0,0,0,0,0,9,9,4,2,7,3,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,4,3,3,3,3,6,3,1,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,3,4,0,0,0,0,0,1,0, , , , , ,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,3,3,4,4,4,3,3,6,4,4,4,5,4,6,1,4,6,7,4,4,4,6,7,0,0,0,1,0
8210,1,1,1,5,1,3,7,1,9,5,10,3,1,7,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,2,2, , , , , , , , , , , , ,6,1,2,4,1,2,3,2,1,10,10,5,5,4, ,2,4,1,1,2, ,1,5,3, ,5,4,1,9,7,1,4,2,1,1,1,3,5,4,3,3,5,3,3,2,4,5,4,6,3,20,20,25,20,35,5,5,10,1,1,3,3,3,3,2,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,4,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,2,2,2,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,6000, , , , ,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,4,1,3,3,4,1,1,1,3,3,3,3,3,3,3,3,3,6,3,3,3,2,7,1,1,0,0,0
8211,1,1,1,3,3,3,9,3,8,4,7,3,7,7,7,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,3,2,2,2,10, , , , , ,1,3, , , , , ,3,1,1,2,8,8,8,2,1,9,4,3,1,1,2, ,1,5,3, ,5,4,1,1,7,5,4,2,2,1,2,3,4,5,5,2,2,4,5,1,6,3,4,6,4,2,0,0,0,1,0,2,0,1,1,1,4,1,7,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,2,2,2,2,3,0,0,0,0,0,1,0, , , , , ,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,2,4,4,4,4,4,2,2,2,4,4,4,4,4,4,3,3,4,4,4,4,4,2,7,1,0,0,0,0
8214,1,1,1,3,5,3,6,2,7,1,8,4,5,7,5,6,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,1,1,1, , , ,1,1,4,2,3, , , , , ,2,3,2,2,9,7,7,0,4, ,1,4,1,1,2, ,1,10,3, ,1,4,1,4,1,3,4,3,3,1,2,2,5,5,5,1,5,5,5,2,3,5,5,6,3,4,0,0,2,2,0,0,0,2,3,2,4,3,7,4,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,3,3,2,2,3,2,1,1,2,1,4,1,4,2,2,2,1,3,2,2,4,3,2,4,3,2,2,0,0,0,0,0,1,0, , , , , ,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,5,4,3,4,2,4,1,1,1,4,2,3,3,2,3,2,3,4,6,3,3,2,4,2,0,0,0,1,0
8216,1, , , ,1,3,9,2,8,5,5,1,3,7,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,2, , , , , , , , , , , , ,10,3,3,2,1,1,1,3,2,10,10,9,3,4, ,5,5,1,1,2, ,1,4,2,2,1,4,1,4,1,1,4,2,3,3,2,2,2,5,5,2,2,5,1,2,6,5,5,6,5,2,5,0,0,1,0,0,5,1,1,3,4,4,7,7,7,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,4,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,0,0,0,1,0
8217,1,1,2,5,5,6,6,3,5,5,1,4,4,7,3,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,11,2,1,2,10, , , , , ,1,1, , , , , ,4,2,2,4,8,8,7,5,4, ,7,7,1,3,2, ,1,5,3, ,1,4,2,4,2,1,1,2,3,3,2,3,2,2,5,3,3,3,5,1,5,6,5,6,3,5,0,0,1,1,0,1,1,1,1,4,4,7,7,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,4,1,1,2,3,1,1,1,1,1,1,1,3,4,1,3,3,3,3,2,2,3,3,3,2,1,3,0,0,0,0,0,1,0, , , , , ,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,0,0,0,1,0
8220,1, , , ,1,3,6,4,6,2,2,4,7,7,5,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,2, , , , , , , , , , , , ,9,1,3,3,1,4,3,2,4,8,9,10,2,4, ,2,2,1,3,1,2, ,5,3, ,1,4,1,4,0,4,4,2,3,1,2,3,5,2,3,3,5,3,3,5,6,6,6,6,4,2,2,0,1,0,0,0,2,1,1,3,4,4,7,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,4,4,4,2,1,1,1,2,1,1,1,1,1,1,3,3,1,3,2,1,1,4,4,4,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,0,0,0,1,0
8222,1,1,1,4,1,3,8,5,7,1,5,1,2,7,1,1,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,2, , , , , , , , , , , , ,11,3,3,3,3,5,3,3,5,10,10,2,2,4, ,4,4,4,3,2, ,1,3,2,2,2,3,1,1,7,3,4,1,4, ,2,4,5,2,4,4,5,2,4,5,6,6,6,6,6,10,0,0,6,4,0,0,2,1,4,3,3,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,5,3,2,2,1,3,2,2,3,3,4,1,4,3,2,2,2,3,3,2,2,2,2,4,0,0,0,0,0,1,0, , , , , ,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,5,4,4,4,4,4,4,2,2,4,4,5,5,5,4,5,5,5,6,6,6,5,5,7,0,0,0,1,0
8302,1, , , ,1,3,2,3,7,5,5,1,1,7,7,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2, , , , , , , , , , , , ,11,1,3,2,3,3,3,2,3,10,9,9,0,4, ,4,7,1,1,2, ,1,5,3, ,1,4,1,4,1,1,4,1,1,1,2,5,2,5,5,4,4,5,5,1,6,6,6,6,4,7,2,0,3,2,2,4,3,2,4,3,4,4,7,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,3,3,2,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,0,1,0,0,0
8303,1,1,2,5,5,3,6,4,7,5,2,3,7,7,7,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,1,1,8,1,2,2,10, , , , , ,1,3, , , , , ,3,4,4,5,7,7,9,5,2, ,4,4,1,1,2, ,1,10,3, ,3,3,6, , ,1,1,2,4, ,2,5,5,5,2,5,5,5,5,5,6,6,6,6,6,2,0,0,0,2,0,0,0,3,3,2,4,5,7,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,1,2,2,1,4,1,1,1,1,1,4,4,1,4,1,4,4,1,4,4,4,1,1,4,4,0,0,0,0,0,1,0, , , , , ,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,5,4,1,4,4,4,4,1,6,1,3,4,6,1,1,1,4,6,7,1,1,1,2,1,0,0,0,1,0
8304,1, , , ,1,3,9,1,9,5,8,1,7,5,5,6,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2, , , , , , , , , , , , ,10,3,1,2,3,1,3,3,1,9,9,8,1,3, ,4,3,1,3,2, ,1,5,4, ,2,4,1,1,7,5,4,2,1,1,1,2,5,2,4,1,5,2,5,1,6,1,4,6,3,3,1,0,1,0,1,2,5,3,3,3,3,4,4,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,4,4,3,2,2,1,1,1,1,2,1,3,1,3,4,1,3,3,2,2,3,4,3,1,3,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,0,0,0,1,0
8308,1,1,1,5,5,6,6,2,8,2,8,1,1,7,1,6,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,1,1,1,2,1,5, , , , , , ,3,3, , , , , ,2,2,3,3,10,10,5,1,1,8,3,1,1,1,1,3, ,3,1, ,2,1,6, , ,1,1,5,4, ,2,5,5,5,3,5,5,5,3,2,4,4,6,6,6,3,0,0,3,0,0,3,0,1,4,2,2,3,3,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,1,1,1,4,2,2,4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,5000, , , , ,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5, ,1,2,3,4,4,4,4,3,1,2,1,6,4,6,6,1,1,1,6,7,6,7,7,2,4,0,0,0,1,0
8309,1,1,1,4,5,3,6,3,7,5,1,4,1,7,5,7,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,1,8,2,3,2,10, , , , , ,1,3, , , , , ,3,3,3,3,7,7,9,5,2, ,4,9,4,4,1,2, ,5,3, ,3,4,3,1,4,1,1,7,1,1,2,1,3,5,5,1,5,5,5,2,6,6,5,6,1,5,4,4,1,0,2,2,0,9,9,1,4,1,7,3,4,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,2,2,2,2,2,3,2,3,2,0,0,0,1,0,0,0, , , ,999999, ,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,1,4,3,4,1,1,1,1,3,1,1,1,1,1,1,1,6,1,2,1,1,2,1,1,0,0,0
