hospital,frequency,month,procedure,satis
34,4,7,0,4.188242
27,4,7,0,3.2794368
24,2,7,0,3.1721475
6,4,7,1,4.9227223
23,1,7,0,4.2527299
13,3,7,1,4.5858359
4,1,7,1,3.2522731
5,1,7,1,3.1856463
19,2,7,0,2.1063836
17,3,7,1,4.5933065
15,3,7,1,3.5735459
32,2,7,0,2.8206644
4,3,7,1,4.8392134
5,4,7,1,4.261425
44,3,7,0,3.1691287
5,4,7,1,4.260211
34,3,7,0,3.5455899
22,4,7,0,4.8820782
31,3,7,0,3.9562213
16,2,7,1,3.2097571
6,3,7,1,4.6814575
44,4,7,0,2.8282409
40,2,7,0,3.5638447
34,2,7,0,2.3172219
7,1,7,1,3.3276587
8,4,7,1,4.7147937
31,1,7,0,4.114327
6,4,7,1,3.2780764
44,4,7,0,3.1576815
44,4,7,0,3.3689415
21,2,7,0,3.6308365
31,3,7,0,.92597234
29,4,7,0,3.1577528
20,2,7,0,3.0848212
2,2,7,1,4.0563159
32,3,7,0,3.0909822
14,1,7,1,3.5743647
22,2,7,0,3.6555512
14,4,7,1,3.9301214
35,1,7,0,2.7808325
10,4,7,1,5.7725129
3,1,7,1,3.4706573
15,1,7,1,3.3134248
46,2,7,0,3.6233156
29,2,7,0,3.1186447
21,2,7,0,3.419389
5,4,7,1,4.2705846
11,3,7,1,4.4530921
23,4,7,0,4.7399092
23,4,7,0,3.7789509
17,4,7,1,4.9494724
41,3,7,0,2.7756333
12,3,7,1,4.9410119
13,3,7,1,5.5286832
46,3,7,0,4.7303934
9,1,7,1,1.0431992
36,4,7,0,4.7302246
32,4,7,0,3.5302258
5,4,7,1,4.3546276
1,3,7,1,3.8322623
13,2,7,1,4.5418773
29,3,7,0,3.1981127
13,4,7,1,5.043016
7,2,7,1,3.7821419
32,4,7,0,3.2729299
41,3,7,0,2.8464768
20,3,7,0,3.1545665
17,1,7,1,3.948705
3,2,7,1,3.044699
12,1,7,1,4.0992203
40,3,7,0,3.415298
13,2,7,1,4.4234238
42,4,7,0,3.3279428
7,2,7,1,6.8987279
26,2,7,0,4.7615876
8,1,7,1,3.9628685
43,2,7,0,1.9949504
16,1,7,1,5.3618093
33,4,7,0,3.6081254
22,3,7,0,4.0072389
1,2,7,1,4.9682145
37,1,7,0,3.7024183
22,4,7,0,4.0106554
3,3,7,1,5.4876342
40,4,7,0,3.8044631
37,1,7,0,3.6420119
21,3,7,0,4.9477715
33,4,7,0,2.6906905
26,3,7,0,3.2346058
29,4,7,0,3.8119619
1,4,7,1,5.4160361
40,3,7,0,4.1640124
4,2,7,1,3.6406522
34,1,7,0,3.8041859
45,3,7,0,2.8728607
5,3,7,1,4.2591996
25,3,7,0,4.0074472
33,1,7,0,1.9284861
36,2,7,0,5.0728312
15,4,7,1,4.6858835
13,4,7,1,4.5552974
33,2,7,0,3.0712361
20,1,7,0,3.5851672
26,4,7,0,4.4784069
7,3,7,1,5.3428187
29,4,7,0,3.2776656
27,3,7,0,3.187283
35,3,7,0,2.6610291
43,4,7,0,2.1746409
7,3,7,1,5.9964395
40,1,7,0,3.5911081
9,3,7,1,2.8123078
2,2,7,1,1.6847862
8,4,7,1,5.6594014
42,4,7,0,4.8983369
11,2,7,1,5.1617174
3,4,7,1,3.8129766
22,4,7,0,3.876622
19,2,7,0,2.7276144
37,2,7,0,2.6905527
20,2,7,0,2.6667144
3,1,7,1,3.8907292
10,1,7,1,5.0675778
1,1,7,1,3.5868685
34,2,7,0,3.0486269
33,3,7,0,2.7633991
38,1,7,0,3.7117727
16,2,7,1,4.7436905
38,2,7,0,2.1196988
6,4,7,1,5.9920521
35,1,7,0,3.338341
4,4,7,1,5.229394
29,4,7,0,4.0321083
19,1,7,0,1.7890174
5,1,7,1,2.7671514
18,4,7,1,4.3070025
22,2,7,0,2.1973066
3,4,7,1,6.1151004
15,4,7,1,3.5187786
15,3,7,1,4.9411502
41,3,7,0,2.369338
8,2,7,1,4.0529356
12,3,7,1,4.365746
9,4,7,1,3.311856
31,1,7,0,4.2679977
41,4,7,0,3.0568247
1,4,7,1,4.7032104
27,2,7,0,2.2905734
39,2,7,0,3.2021742
14,3,7,1,4.5975776
1,1,7,1,2.9592836
6,4,7,1,5.152945
38,1,7,0,3.4809327
19,2,7,0,2.9401178
7,3,7,1,5.3740745
44,3,7,0,2.7630861
12,3,7,1,4.7550836
1,4,7,1,3.8828547
29,4,7,0,3.2327516
19,3,7,0,2.1788793
6,2,7,1,5.0270467
11,4,7,1,4.1854067
36,1,7,0,4.6785417
12,1,7,1,4.1667771
11,4,7,1,4.6605272
15,4,7,1,4.280086
40,2,7,0,4.6017852
33,4,7,0,3.1994023
1,2,7,1,3.6651254
19,1,7,0,2.5227218
37,3,7,0,5.594027
22,3,7,0,3.8233647
9,2,7,1,2.9325168
21,1,7,0,4.1664796
33,4,7,0,2.9899461
43,2,7,0,2.2190666
43,1,7,0,2.36394
26,4,7,0,3.1352587
29,4,7,0,3.7757993
39,1,7,0,2.8479769
11,1,7,1,4.9823942
16,1,7,1,4.8020039
14,2,7,1,2.5993624
26,1,7,0,2.5595179
27,3,7,0,1.7301778
14,2,7,1,4.9428897
37,1,7,0,2.5342579
35,2,7,0,2.8596179
23,3,7,0,3.9636259
1,2,7,1,3.7419157
41,4,7,0,3.4222584
7,3,7,1,6.7147422
6,4,7,1,3.9508097
9,4,7,1,3.405113
43,4,7,0,2.6746094
27,2,7,0,2.3736384
15,4,7,1,4.7478848
26,1,7,0,4.2670403
18,2,7,1,3.2837675
20,4,7,0,3.1481702
43,1,7,0,2.4583571
45,1,7,0,2.2466552
35,1,7,0,2.6696143
5,2,7,1,3.924943
7,1,7,1,6.0075617
1,1,7,1,2.8821645
35,2,7,0,3.5808787
10,1,7,1,3.7290962
2,3,7,1,4.2300081
36,1,7,0,4.9100971
27,4,7,0,2.7046595
16,1,7,1,6.9205947
36,2,7,0,5.4730206
2,4,7,1,3.6232982
1,1,7,1,2.8539839
23,4,7,0,3.6522195
6,4,7,1,4.8051662
15,2,7,1,2.4127572
6,1,7,1,4.0798435
11,2,7,1,3.5250516
6,1,7,1,3.554354
31,3,7,0,4.2913594
26,3,7,0,2.1719694
6,1,7,1,2.9149482
40,1,7,0,4.683917
7,2,7,1,4.417377
6,2,7,1,3.6697078
26,4,7,0,2.638499
16,3,7,1,5.9252405
23,2,7,0,3.9065301
20,2,7,0,3.0789692
2,4,7,1,5.280014
12,3,7,1,3.4216075
28,3,7,0,4.918087
18,1,7,1,3.4448798
36,1,7,0,4.3504753
40,1,7,0,2.2594891
13,4,7,1,5.1215053
41,1,7,0,2.5881488
20,1,7,0,2.5086024
2,4,7,1,5.2331071
38,3,7,0,3.1327741
5,4,7,1,4.5444098
34,2,7,0,3.6994224
27,2,7,0,2.5168655
5,3,7,1,3.6417339
19,2,7,0,2.2805521
36,4,7,0,5.9018893
8,2,7,1,4.1223607
36,1,7,0,6.2452645
26,1,7,0,4.3661461
3,1,7,1,4.8947992
19,4,7,0,2.1784551
28,4,7,0,1.4946585
23,4,7,0,3.3749259
27,4,7,0,2.9782822
38,3,7,0,1.7137076
7,1,7,1,5.3088889
36,3,7,0,4.6111979
13,2,7,1,4.3489628
8,1,7,1,3.5154536
27,3,7,0,2.8577099
27,3,7,0,2.5287163
9,4,7,1,2.5668554
42,3,7,0,5.2533255
34,1,7,0,3.0022919
7,2,7,1,5.1862273
29,4,7,0,2.0028474
9,4,7,1,2.3012795
34,1,7,0,4.1542783
2,4,7,1,4.8446746
29,4,7,0,3.251286
4,2,7,1,4.7550864
7,1,7,1,4.5408735
9,2,7,1,1.3152306
14,1,7,1,4.1396585
9,2,7,1,2.6430502
17,1,7,1,3.6397235
35,3,7,0,4.0783958
27,1,7,0,2.4990072
42,1,7,0,3.3542063
18,2,7,1,4.0332241
14,1,7,1,3.3952932
40,4,7,0,4.6818204
22,4,7,0,2.6811693
23,1,7,0,2.3328793
5,1,7,1,4.3419166
45,2,7,0,2.0710578
35,3,7,0,3.6256509
37,1,7,0,3.255409
4,2,7,1,3.5976567
26,4,7,0,3.665967
3,1,7,1,5.3795133
5,2,7,1,3.6909132
14,2,7,1,4.0662198
41,1,7,0,2.8106513
38,4,7,0,3.8540535
40,3,7,0,5.1929278
13,4,7,1,6.3119574
16,1,7,1,3.3135214
9,3,7,1,2.9319737
26,3,7,0,2.8030562
20,2,7,0,2.5409586
40,1,7,0,4.7854671
39,2,7,0,3.0362656
32,2,7,0,2.781996
23,1,7,0,3.948858
45,3,7,0,3.6028972
28,4,7,0,4.3957176
14,1,7,1,3.4697611
38,1,7,0,2.991502
42,3,7,0,4.8932152
15,3,7,1,4.5588937
23,3,7,0,4.1938629
37,3,7,0,2.8278742
40,4,7,0,4.2487617
12,1,7,1,2.9838648
28,4,7,0,4.6601667
17,4,7,1,5.4345884
34,1,7,0,3.0591872
31,4,7,0,4.4479656
8,3,7,1,4.4365463
14,4,7,1,5.1700869
24,1,7,0,3.3483279
13,2,7,1,3.3508422
17,1,7,1,3.5501592
28,4,7,0,3.5201836
40,4,7,0,4.3971033
4,1,7,1,5.152472
20,1,7,0,3.4723415
